method,algorithm,k,seed,silhouette
UMAP,Spectral,4,3336,0.44241032004356384
UMAP,KMeans,5,3336,0.47179827094078064
UMAP,GMM,5,3336,0.38537299633026123
UMAP,Agglomerative,5,3336,0.44941648840904236
UMAP,Spectral,5,3336,0.44623231887817383
UMAP,KMeans,6,3336,0.44929230213165283
UMAP,GMM,6,3336,0.4198116660118103
UMAP,Agglomerative,6,3336,0.4387405812740326
UMAP,Spectral,6,3336,0.4372289180755615
MDS,KMeans,4,3336,0.39103213416653876
MDS,GMM,4,3336,0.38222102099752103
MDS,Agglomerative,4,3336,0.3885507647773874
MDS,Spectral,4,3336,0.26776173556050686
MDS,KMeans,5,3336,0.40450850563623414
MDS,GMM,5,3336,0.38876008440853305
MDS,Agglomerative,5,3336,0.4051626047632246
MDS,Spectral,5,3336,0.25195984545981187
MDS,KMeans,6,3336,0.4066736616108678
MDS,GMM,6,3336,0.3995857614145056
MDS,Agglomerative,6,3336,0.4104818343153975
MDS,Spectral,6,3336,0.22684244345567148
PCA,KMeans,4,1127,0.4863809316534468
PCA,GMM,4,1127,0.41986029057574326
PCA,Agglomerative,4,1127,0.48765134424796924
PCA,Spectral,4,1127,0.35808749973959464
PCA,KMeans,5,1127,0.5265791069468279
PCA,GMM,5,1127,0.12339455289482867
PCA,Agglomerative,5,1127,0.5521963523374787
PCA,Spectral,5,1127,0.3193613881228527
PCA,KMeans,6,1127,0.5680426055994776
PCA,GMM,6,1127,0.3450114327451788
PCA,Agglomerative,6,1127,0.5639881437960454
PCA,Spectral,6,1127,0.2875621523225612
UMAP,KMeans,4,1127,0.4727476239204407
UMAP,GMM,4,1127,0.46484601497650146
UMAP,Agglomerative,4,1127,0.4530627727508545
UMAP,Spectral,4,1127,0.4669282138347626
UMAP,KMeans,5,1127,0.4737398624420166
UMAP,GMM,5,1127,0.42278361320495605
UMAP,Agglomerative,5,1127,0.424604594707489
UMAP,Spectral,5,1127,0.468902587890625
UMAP,KMeans,6,1127,0.4363337755203247
UMAP,GMM,6,1127,0.3816142678260803
UMAP,Agglomerative,6,1127,0.4320027530193329
UMAP,Spectral,6,1127,0.4283702075481415
MDS,KMeans,4,1127,0.38997321999076434
MDS,GMM,4,1127,0.4648645269657092
MDS,Agglomerative,4,1127,0.38750578866598406
MDS,Spectral,4,1127,0.2668139605985249
MDS,KMeans,5,1127,0.39720006965145854
MDS,GMM,5,1127,0.37695845036047204
MDS,Agglomerative,5,1127,0.40471785734482146
MDS,Spectral,5,1127,0.2502777715582315
MDS,KMeans,6,1127,0.40545235379384553
MDS,GMM,6,1127,0.3979660308690029
MDS,Agglomerative,6,1127,0.4088837577600485
MDS,Spectral,6,1127,0.21731508893072674
PCA,KMeans,4,5576,0.4863809316534468
PCA,GMM,4,5576,0.41986029057574326
PCA,Agglomerative,4,5576,0.48765134424796924
PCA,Spectral,4,5576,0.35808749973959464
PCA,KMeans,5,5576,0.5281900232358612
PCA,GMM,5,5576,0.12339455289482867
PCA,Agglomerative,5,5576,0.5521963523374787
PCA,Spectral,5,5576,0.3193613881228527
PCA,KMeans,6,5576,0.56555838535161
PCA,GMM,6,5576,0.3450114327451788
PCA,Agglomerative,6,5576,0.5639881437960454
PCA,Spectral,6,5576,0.2875621523225612
UMAP,KMeans,4,5576,0.4606694281101227
UMAP,GMM,4,5576,0.38324493169784546
UMAP,Agglomerative,4,5576,0.44115185737609863
UMAP,Spectral,4,5576,0.4490424692630768
UMAP,KMeans,5,5576,0.4826914370059967
UMAP,GMM,5,5576,0.40734878182411194
UMAP,Agglomerative,5,5576,0.44897690415382385
UMAP,Spectral,5,5576,0.49076446890830994
UMAP,KMeans,6,5576,0.45376691222190857
UMAP,GMM,6,5576,0.4721953868865967
UMAP,Agglomerative,6,5576,0.4417341649532318
UMAP,Spectral,6,5576,0.4308195114135742
MDS,KMeans,4,5576,0.3915235403243418
MDS,GMM,4,5576,0.5955614458044767
MDS,Agglomerative,4,5576,0.3909293280082558
MDS,Spectral,4,5576,0.26438995726052866
MDS,KMeans,5,5576,0.41573831963114477
MDS,GMM,5,5576,0.39434664065586555
MDS,Agglomerative,5,5576,0.40877911214526863
MDS,Spectral,5,5576,0.2403701763152771
MDS,KMeans,6,5576,0.40083259247530784
MDS,GMM,6,5576,0.40184208220214507
MDS,Agglomerative,6,5576,0.4175914596972188
MDS,Spectral,6,5576,0.24590233971513545
PCA,KMeans,4,8700,0.4863809316534468
PCA,GMM,4,8700,0.41986029057574326
PCA,Agglomerative,4,8700,0.48765134424796924
PCA,Spectral,4,8700,0.35808749973959464
PCA,KMeans,5,8700,0.5269802136219324
PCA,GMM,5,8700,0.2807689809786663
PCA,Agglomerative,5,8700,0.5521963523374787
PCA,Spectral,5,8700,0.3193613881228527
PCA,KMeans,6,8700,0.56555838535161
PCA,GMM,6,8700,0.3450114327451788
PCA,Agglomerative,6,8700,0.5639881437960454
PCA,Spectral,6,8700,0.2875621523225612
UMAP,KMeans,4,8700,0.46210983395576477
UMAP,GMM,4,8700,0.3800491988658905
UMAP,Agglomerative,4,8700,0.4589473009109497
UMAP,Spectral,4,8700,0.4505543112754822
UMAP,KMeans,5,8700,0.4787282645702362
UMAP,GMM,5,8700,0.3974357843399048
UMAP,Agglomerative,5,8700,0.47313007712364197
UMAP,Spectral,5,8700,0.4830053448677063
UMAP,KMeans,6,8700,0.4402157962322235
UMAP,GMM,6,8700,0.4285990297794342
UMAP,Agglomerative,6,8700,0.4555930197238922
UMAP,Spectral,6,8700,0.44439420104026794
MDS,KMeans,4,8700,0.39103133632526244
MDS,GMM,4,8700,0.5706831630989412
MDS,Agglomerative,4,8700,0.3817810476582109
MDS,Spectral,4,8700,0.26695992513179323
MDS,KMeans,5,8700,0.40753083304843934
MDS,GMM,5,8700,0.3934313905914677
MDS,Agglomerative,5,8700,0.3969530850962273
MDS,Spectral,5,8700,0.25221351554295196
MDS,KMeans,6,8700,0.40162744643769666
MDS,GMM,6,8700,0.40502404439724643
MDS,Agglomerative,6,8700,0.40111804464815926
MDS,Spectral,6,8700,0.26353522582194944
PCA,KMeans,4,1238,0.4863809316534468
PCA,GMM,4,1238,0.10630886691310956
PCA,Agglomerative,4,1238,0.48765134424796924
PCA,Spectral,4,1238,0.35808749973959464
PCA,KMeans,5,1238,0.5265791069468279
PCA,GMM,5,1238,0.12339455289482867
PCA,Agglomerative,5,1238,0.5521963523374787
PCA,Spectral,5,1238,0.3193613881228527
PCA,KMeans,6,1238,0.5680426055994776
PCA,GMM,6,1238,0.3450114327451788
PCA,Agglomerative,6,1238,0.5639881437960454
PCA,Spectral,6,1238,0.2875621523225612
UMAP,KMeans,4,1238,0.45362839102745056
UMAP,GMM,4,1238,0.4520149827003479
UMAP,Agglomerative,4,1238,0.43860676884651184
UMAP,Spectral,4,1238,0.4529280960559845
UMAP,KMeans,5,1238,0.46182000637054443
UMAP,GMM,5,1238,0.4277441203594208
UMAP,Agglomerative,5,1238,0.4378889501094818
UMAP,Spectral,5,1238,0.4315851330757141
UMAP,KMeans,6,1238,0.4268910884857178
UMAP,GMM,6,1238,0.41763395071029663
UMAP,Agglomerative,6,1238,0.40459391474723816
UMAP,Spectral,6,1238,0.4247590899467468
MDS,KMeans,4,1238,0.3954215138127837
MDS,GMM,4,1238,0.5682287087035376
MDS,Agglomerative,4,1238,0.392227781851534
MDS,Spectral,4,1238,0.2659900567548441
MDS,KMeans,5,1238,0.40332737091107945
MDS,GMM,5,1238,0.3673345448953422
MDS,Agglomerative,5,1238,0.4044371568977472
MDS,Spectral,5,1238,0.2609027213389661
MDS,KMeans,6,1238,0.4082772401368332
MDS,GMM,6,1238,0.40531619965607213
MDS,Agglomerative,6,1238,0.41110128134646706
MDS,Spectral,6,1238,0.26512420121600133
PCA,KMeans,4,2093,0.4863809316534468
PCA,GMM,4,2093,0.41986029057574326
PCA,Agglomerative,4,2093,0.48765134424796924
PCA,Spectral,4,2093,0.35808749973959464
PCA,KMeans,5,2093,0.5281900232358612
PCA,GMM,5,2093,0.2807689809786663
PCA,Agglomerative,5,2093,0.5521963523374787
PCA,Spectral,5,2093,0.3193613881228527
PCA,KMeans,6,2093,0.56555838535161
PCA,GMM,6,2093,0.3450114327451788
PCA,Agglomerative,6,2093,0.5639881437960454
PCA,Spectral,6,2093,0.2875621523225612
UMAP,KMeans,4,2093,0.45796674489974976
UMAP,GMM,4,2093,0.39889705181121826
UMAP,Agglomerative,4,2093,0.43112286925315857
UMAP,Spectral,4,2093,0.4396935999393463
UMAP,KMeans,5,2093,0.47880789637565613
UMAP,GMM,5,2093,0.3925173282623291
UMAP,Agglomerative,5,2093,0.443110853433609
UMAP,Spectral,5,2093,0.4765776991844177
UMAP,KMeans,6,2093,0.43712589144706726
UMAP,GMM,6,2093,0.47242170572280884
UMAP,Agglomerative,6,2093,0.4142112731933594
UMAP,Spectral,6,2093,0.43055179715156555
MDS,KMeans,4,2093,0.3909010563587583
MDS,GMM,4,2093,0.46491644668336035
MDS,Agglomerative,4,2093,0.3628202350469056
MDS,Spectral,4,2093,0.2688413956643618
MDS,KMeans,5,2093,0.3984969627200367
MDS,GMM,5,2093,0.38815889460255565
MDS,Agglomerative,5,2093,0.3922134170228608
MDS,Spectral,5,2093,0.2370450527062563
MDS,KMeans,6,2093,0.4008812185871533
MDS,GMM,6,2093,0.3985360231462906
MDS,Agglomerative,6,2093,0.39701997213232804
MDS,Spectral,6,2093,0.23619365898133732
PCA,KMeans,4,7368,0.4863809316534468
PCA,GMM,4,7368,0.41986029057574326
PCA,Agglomerative,4,7368,0.48765134424796924
PCA,Spectral,4,7368,0.35808749973959464
PCA,KMeans,5,7368,0.5281900232358612
PCA,GMM,5,7368,0.12339455289482867
PCA,Agglomerative,5,7368,0.5521963523374787
PCA,Spectral,5,7368,0.3193613881228527
PCA,KMeans,6,7368,0.5680426055994776
PCA,GMM,6,7368,0.3450114327451788
PCA,Agglomerative,6,7368,0.5639881437960454
PCA,Spectral,6,7368,0.2875621523225612
UMAP,KMeans,4,7368,0.4698634743690491
UMAP,GMM,4,7368,0.4443204998970032
UMAP,Agglomerative,4,7368,0.44693270325660706
UMAP,Spectral,4,7368,0.4698634743690491
UMAP,KMeans,5,7368,0.47609880566596985
UMAP,GMM,5,7368,0.40435791015625
UMAP,Agglomerative,5,7368,0.4336506426334381
UMAP,Spectral,5,7368,0.45089176297187805
UMAP,KMeans,6,7368,0.43832477927207947
UMAP,GMM,6,7368,0.3540566861629486
UMAP,Agglomerative,6,7368,0.3746125102043152
UMAP,Spectral,6,7368,0.39718392491340637
MDS,KMeans,4,7368,0.3908894515320724
MDS,GMM,4,7368,0.3813001425484304
MDS,Agglomerative,4,7368,0.38832467982277213
MDS,Spectral,4,7368,0.26715923156465776
MDS,KMeans,5,7368,0.41372063491208555
MDS,GMM,5,7368,0.3888946683066739
MDS,Agglomerative,5,7368,0.4056951480684867
MDS,Spectral,5,7368,0.25081464936422265
MDS,KMeans,6,7368,0.4021030017962704
MDS,GMM,6,7368,0.40103508596547305
MDS,Agglomerative,6,7368,0.4119986526671703
MDS,Spectral,6,7368,0.21714531497456688
PCA,KMeans,4,5361,0.4863809316534468
PCA,GMM,4,5361,0.41986029057574326
PCA,Agglomerative,4,5361,0.48765134424796924
PCA,Spectral,4,5361,0.35808749973959464
PCA,KMeans,5,5361,0.5269802136219324
PCA,GMM,5,5361,0.28144686719768014
PCA,Agglomerative,5,5361,0.5521963523374787
PCA,Spectral,5,5361,0.3193613881228527
PCA,KMeans,6,5361,0.5680426055994776
PCA,GMM,6,5361,0.3450114327451788
PCA,Agglomerative,6,5361,0.5639881437960454
PCA,Spectral,6,5361,0.2875621523225612
UMAP,KMeans,4,5361,0.4719212055206299
UMAP,GMM,4,5361,0.43812528252601624
UMAP,Agglomerative,4,5361,0.4401895999908447
UMAP,Spectral,4,5361,0.45509904623031616
UMAP,KMeans,5,5361,0.4459512531757355
UMAP,GMM,5,5361,0.4176599383354187
UMAP,Agglomerative,5,5361,0.4350599944591522
UMAP,Spectral,5,5361,0.4790128469467163
UMAP,KMeans,6,5361,0.43106475472450256
UMAP,GMM,6,5361,0.38452625274658203
UMAP,Agglomerative,6,5361,0.40183499455451965
UMAP,Spectral,6,5361,0.4329949915409088
MDS,KMeans,4,5361,0.38736313626924035
MDS,GMM,4,5361,0.591676174550186
MDS,Agglomerative,4,5361,0.3585569271753342
MDS,Spectral,4,5361,0.2645009680566206
MDS,KMeans,5,5361,0.4063582297826077
MDS,GMM,5,5361,0.3798106647261837
MDS,Agglomerative,5,5361,0.39483528769871834
MDS,Spectral,5,5361,0.25307335732112907
MDS,KMeans,6,5361,0.39886770425991847
MDS,GMM,6,5361,0.40226727314216804
MDS,Agglomerative,6,5361,0.39921115232409643
MDS,Spectral,6,5361,0.24581796299063852
PCA,KMeans,4,3857,0.4863809316534468
PCA,GMM,4,3857,0.41986029057574326
PCA,Agglomerative,4,3857,0.48765134424796924
PCA,Spectral,4,3857,0.35808749973959464
PCA,KMeans,5,3857,0.5265791069468279
PCA,GMM,5,3857,0.12339455289482867
PCA,Agglomerative,5,3857,0.5521963523374787
PCA,Spectral,5,3857,0.3193613881228527
PCA,KMeans,6,3857,0.5668289329928428
PCA,GMM,6,3857,0.3450114327451788
PCA,Agglomerative,6,3857,0.5639881437960454
PCA,Spectral,6,3857,0.2875621523225612
UMAP,KMeans,4,3857,0.47320055961608887
UMAP,GMM,4,3857,0.46450579166412354
UMAP,Agglomerative,4,3857,0.44648921489715576
UMAP,Spectral,4,3857,0.46666887402534485
UMAP,KMeans,5,3857,0.4654901325702667
UMAP,GMM,5,3857,0.44126713275909424
UMAP,Agglomerative,5,3857,0.459384024143219
UMAP,Spectral,5,3857,0.43752726912498474
UMAP,KMeans,6,3857,0.45135772228240967
UMAP,GMM,6,3857,0.43690967559814453
UMAP,Agglomerative,6,3857,0.42639824748039246
UMAP,Spectral,6,3857,0.44491398334503174
MDS,KMeans,4,3857,0.3907928905670002
MDS,GMM,4,3857,0.46600737167495704
MDS,Agglomerative,4,3857,0.36388536163678414
MDS,Spectral,4,3857,0.2661664008542885
MDS,KMeans,5,3857,0.4159358982660011
MDS,GMM,5,3857,0.3774162187122355
MDS,Agglomerative,5,3857,0.3939119137420696
MDS,Spectral,5,3857,0.2561434638888137
MDS,KMeans,6,3857,0.4059183157087002
MDS,GMM,6,3857,0.40201668301251475
MDS,Agglomerative,6,3857,0.39751084079749555
MDS,Spectral,6,3857,0.2419199776626789
PCA,KMeans,4,5791,0.4863809316534468
PCA,GMM,4,5791,0.41986029057574326
PCA,Agglomerative,4,5791,0.48765134424796924
PCA,Spectral,4,5791,0.35808749973959464
PCA,KMeans,5,5791,0.5265791069468279
PCA,GMM,5,5791,0.12339455289482867
PCA,Agglomerative,5,5791,0.5521963523374787
PCA,Spectral,5,5791,0.3193613881228527
PCA,KMeans,6,5791,0.5680426055994776
PCA,GMM,6,5791,0.3450114327451788
PCA,Agglomerative,6,5791,0.5639881437960454
PCA,Spectral,6,5791,0.2875621523225612
UMAP,KMeans,4,5791,0.4691579043865204
UMAP,GMM,4,5791,0.4629991352558136
UMAP,Agglomerative,4,5791,0.4480323791503906
UMAP,Spectral,4,5791,0.4649854600429535
UMAP,KMeans,5,5791,0.48279473185539246
UMAP,GMM,5,5791,0.3805921673774719
UMAP,Agglomerative,5,5791,0.4543900787830353
UMAP,Spectral,5,5791,0.478982537984848
UMAP,KMeans,6,5791,0.45389461517333984
UMAP,GMM,6,5791,0.39467692375183105
UMAP,Agglomerative,6,5791,0.4270455539226532
UMAP,Spectral,6,5791,0.44238051772117615
MDS,KMeans,4,5791,0.3897545883006917
MDS,GMM,4,5791,0.46481202079474254
MDS,Agglomerative,4,5791,0.3874596982709001
MDS,Spectral,4,5791,0.2665681196079788
MDS,KMeans,5,5791,0.4027184393650789
MDS,GMM,5,5791,0.3869714126775318
MDS,Agglomerative,5,5791,0.404636371939361
MDS,Spectral,5,5791,0.2504572630681982
MDS,KMeans,6,5791,0.4051211067152106
MDS,GMM,6,5791,0.4183412983838313
MDS,Agglomerative,6,5791,0.4090024402513461
MDS,Spectral,6,5791,0.22406354052534508
PCA,KMeans,4,3069,0.4863809316534468
PCA,GMM,4,3069,0.41986029057574326
PCA,Agglomerative,4,3069,0.48765134424796924
PCA,Spectral,4,3069,0.35808749973959464
PCA,KMeans,5,3069,0.5281900232358612
PCA,GMM,5,3069,0.2807689809786663
PCA,Agglomerative,5,3069,0.5521963523374787
PCA,Spectral,5,3069,0.3193613881228527
PCA,KMeans,6,3069,0.56555838535161
PCA,GMM,6,3069,0.3450114327451788
PCA,Agglomerative,6,3069,0.5639881437960454
PCA,Spectral,6,3069,0.2875621523225612
UMAP,KMeans,4,3069,0.462935209274292
UMAP,GMM,4,3069,0.448057621717453
UMAP,Agglomerative,4,3069,0.4477166533470154
UMAP,Spectral,4,3069,0.45546266436576843
UMAP,KMeans,5,3069,0.47740012407302856
UMAP,GMM,5,3069,0.38787642121315
UMAP,Agglomerative,5,3069,0.448729008436203
UMAP,Spectral,5,3069,0.4744894802570343
UMAP,KMeans,6,3069,0.4433591067790985
UMAP,GMM,6,3069,0.42804789543151855
UMAP,Agglomerative,6,3069,0.39270779490470886
UMAP,Spectral,6,3069,0.4444904923439026
MDS,KMeans,4,3069,0.3921609396473641
MDS,GMM,4,3069,0.38554010293549346
MDS,Agglomerative,4,3069,0.3911862342758942
MDS,Spectral,4,3069,0.2547907036213579
MDS,KMeans,5,3069,0.4066109869376413
MDS,GMM,5,3069,0.3737099444551584
MDS,Agglomerative,5,3069,0.4086212950083501
MDS,Spectral,5,3069,0.24761751784316177
MDS,KMeans,6,3069,0.39679144349343914
MDS,GMM,6,3069,0.3880946452530103
MDS,Agglomerative,6,3069,0.413815374946451
MDS,Spectral,6,3069,0.2531622994554059
PCA,KMeans,4,9213,0.4863809316534468
PCA,GMM,4,9213,0.10630886691310956
PCA,Agglomerative,4,9213,0.48765134424796924
PCA,Spectral,4,9213,0.35808749973959464
PCA,KMeans,5,9213,0.5265791069468279
PCA,GMM,5,9213,0.12339455289482867
PCA,Agglomerative,5,9213,0.5521963523374787
PCA,Spectral,5,9213,0.3193613881228527
PCA,KMeans,6,9213,0.5680426055994776
PCA,GMM,6,9213,0.3450114327451788
PCA,Agglomerative,6,9213,0.5639881437960454
PCA,Spectral,6,9213,0.2875621523225612
UMAP,KMeans,4,9213,0.4594978094100952
UMAP,GMM,4,9213,0.4368531405925751
UMAP,Agglomerative,4,9213,0.4150867760181427
UMAP,Spectral,4,9213,0.43873658776283264
UMAP,KMeans,5,9213,0.4677959978580475
UMAP,GMM,5,9213,0.39477625489234924
UMAP,Agglomerative,5,9213,0.35867348313331604
UMAP,Spectral,5,9213,0.46581098437309265
UMAP,KMeans,6,9213,0.44345158338546753
UMAP,GMM,6,9213,0.41760846972465515
UMAP,Agglomerative,6,9213,0.3482968807220459
UMAP,Spectral,6,9213,0.43039003014564514
MDS,KMeans,4,9213,0.386143296514284
MDS,GMM,4,9213,0.5702906401990845
MDS,Agglomerative,4,9213,0.3375905705195671
MDS,Spectral,4,9213,0.2607428207318686
MDS,KMeans,5,9213,0.4098620524173667
MDS,GMM,5,9213,0.39671205707799995
MDS,Agglomerative,5,9213,0.37222114374956194
MDS,Spectral,5,9213,0.2547747016270842
MDS,KMeans,6,9213,0.37336502376274555
MDS,GMM,6,9213,0.40639714254006765
MDS,Agglomerative,6,9213,0.34873727609932137
MDS,Spectral,6,9213,0.2547326700069052
PCA,KMeans,4,8071,0.4863809316534468
PCA,GMM,4,8071,0.10630886691310956
PCA,Agglomerative,4,8071,0.48765134424796924
PCA,Spectral,4,8071,0.35808749973959464
PCA,KMeans,5,8071,0.5281900232358612
PCA,GMM,5,8071,0.315040205190891
PCA,Agglomerative,5,8071,0.5521963523374787
PCA,Spectral,5,8071,0.3193613881228527
PCA,KMeans,6,8071,0.5668289329928428
PCA,GMM,6,8071,0.3450114327451788
PCA,Agglomerative,6,8071,0.5639881437960454
PCA,Spectral,6,8071,0.2875621523225612
UMAP,KMeans,4,8071,0.45825424790382385
UMAP,GMM,4,8071,0.41540655493736267
UMAP,Agglomerative,4,8071,0.39413946866989136
UMAP,Spectral,4,8071,0.4449540674686432
UMAP,KMeans,5,8071,0.4591823220252991
UMAP,GMM,5,8071,0.4053151607513428
UMAP,Agglomerative,5,8071,0.41892510652542114
UMAP,Spectral,5,8071,0.4595279097557068
UMAP,KMeans,6,8071,0.43894875049591064
UMAP,GMM,6,8071,0.42850250005722046
UMAP,Agglomerative,6,8071,0.3976108431816101
UMAP,Spectral,6,8071,0.440592497587204
MDS,KMeans,4,8071,0.3844125131973477
MDS,GMM,4,8071,0.45617412757944664
MDS,Agglomerative,4,8071,0.3823531604673079
MDS,Spectral,4,8071,0.24894860070990663
MDS,KMeans,5,8071,0.40743070727755587
MDS,GMM,5,8071,0.377542168918239
MDS,Agglomerative,5,8071,0.4098526470274565
MDS,Spectral,5,8071,0.2577611659345784
MDS,KMeans,6,8071,0.40588779963425375
MDS,GMM,6,8071,0.4110168189522688
MDS,Agglomerative,6,8071,0.41543429364250606
MDS,Spectral,6,8071,0.22915043241168498
PCA,KMeans,4,9853,0.4863809316534468
PCA,GMM,4,9853,0.41986029057574326
PCA,Agglomerative,4,9853,0.48765134424796924
PCA,Spectral,4,9853,0.35808749973959464
PCA,KMeans,5,9853,0.5015903417787266
PCA,GMM,5,9853,0.2807689809786663
PCA,Agglomerative,5,9853,0.5521963523374787
PCA,Spectral,5,9853,0.3193613881228527
PCA,KMeans,6,9853,0.5680426055994776
PCA,GMM,6,9853,0.3017440536745064
PCA,Agglomerative,6,9853,0.5639881437960454
PCA,Spectral,6,9853,0.2875621523225612
UMAP,KMeans,4,9853,0.4580177068710327
UMAP,GMM,4,9853,0.45805320143699646
UMAP,Agglomerative,4,9853,0.43632256984710693
UMAP,Spectral,4,9853,0.45805320143699646
UMAP,KMeans,5,9853,0.460700660943985
UMAP,GMM,5,9853,0.3948197364807129
UMAP,Agglomerative,5,9853,0.45358696579933167
UMAP,Spectral,5,9853,0.43499529361724854
UMAP,KMeans,6,9853,0.4220212697982788
UMAP,GMM,6,9853,0.3534764051437378
UMAP,Agglomerative,6,9853,0.4041666090488434
UMAP,Spectral,6,9853,0.40286141633987427
MDS,KMeans,4,9853,0.39187235655099106
MDS,GMM,4,9853,0.45782690073039334
MDS,Agglomerative,4,9853,0.39511313022959854
MDS,Spectral,4,9853,0.2596578719113862
MDS,KMeans,5,9853,0.41042274674928003
MDS,GMM,5,9853,0.4035339678962264
MDS,Agglomerative,5,9853,0.40735958372112197
MDS,Spectral,5,9853,0.2542753625128276
MDS,KMeans,6,9853,0.4077205793093672
MDS,GMM,6,9853,0.4048204625948376
MDS,Agglomerative,6,9853,0.41287355187925007
MDS,Spectral,6,9853,0.24261164651667377
PCA,KMeans,4,6140,0.4863809316534468
PCA,GMM,4,6140,0.41986029057574326
PCA,Agglomerative,4,6140,0.48765134424796924
PCA,Spectral,4,6140,0.35808749973959464
PCA,KMeans,5,6140,0.5551844750384182
PCA,GMM,5,6140,0.12339455289482867
PCA,Agglomerative,5,6140,0.5521963523374787
PCA,Spectral,5,6140,0.3193613881228527
PCA,KMeans,6,6140,0.5680426055994776
PCA,GMM,6,6140,0.3450114327451788
PCA,Agglomerative,6,6140,0.5639881437960454
PCA,Spectral,6,6140,0.2875621523225612
UMAP,KMeans,4,6140,0.4732019305229187
UMAP,GMM,4,6140,0.4635632336139679
UMAP,Agglomerative,4,6140,0.46217241883277893
UMAP,Spectral,4,6140,0.46582329273223877
UMAP,KMeans,5,6140,0.49560749530792236
UMAP,GMM,5,6140,0.4969494342803955
UMAP,Agglomerative,5,6140,0.45670032501220703
UMAP,Spectral,5,6140,0.4914111793041229
UMAP,KMeans,6,6140,0.4439451992511749
UMAP,GMM,6,6140,0.4693015217781067
UMAP,Agglomerative,6,6140,0.4111051559448242
UMAP,Spectral,6,6140,0.42399659752845764
MDS,KMeans,4,6140,0.3864382865467663
MDS,GMM,4,6140,0.38954809788882805
MDS,Agglomerative,4,6140,0.3833177890047253
MDS,Spectral,4,6140,0.26797591204930055
MDS,KMeans,5,6140,0.41036293963489284
MDS,GMM,5,6140,0.3969136124263805
MDS,Agglomerative,5,6140,0.39479661212367223
MDS,Spectral,5,6140,0.2568900952978258
MDS,KMeans,6,6140,0.4152478197456997
MDS,GMM,6,6140,0.3932641534602081
MDS,Agglomerative,6,6140,0.40000707372863137
MDS,Spectral,6,6140,0.22811659582938834
PCA,KMeans,4,3881,0.4863809316534468
PCA,GMM,4,3881,0.10630886691310956
PCA,Agglomerative,4,3881,0.48765134424796924
PCA,Spectral,4,3881,0.35808749973959464
PCA,KMeans,5,3881,0.5281900232358612
PCA,GMM,5,3881,0.12339455289482867
PCA,Agglomerative,5,3881,0.5521963523374787
PCA,Spectral,5,3881,0.3193613881228527
PCA,KMeans,6,3881,0.5680426055994776
PCA,GMM,6,3881,0.3450114327451788
PCA,Agglomerative,6,3881,0.5639881437960454
PCA,Spectral,6,3881,0.2875621523225612
UMAP,KMeans,4,3881,0.4652806520462036
UMAP,GMM,4,3881,0.4652806520462036
UMAP,Agglomerative,4,3881,0.45605671405792236
UMAP,Spectral,4,3881,0.46378400921821594
UMAP,KMeans,5,3881,0.4718180000782013
UMAP,GMM,5,3881,0.3795897364616394
UMAP,Agglomerative,5,3881,0.4529232978820801
UMAP,Spectral,5,3881,0.47348201274871826
UMAP,KMeans,6,3881,0.42671024799346924
UMAP,GMM,6,3881,0.4092961549758911
UMAP,Agglomerative,6,3881,0.39847531914711
UMAP,Spectral,6,3881,0.4135375916957855
MDS,KMeans,4,3881,0.3837770811971399
MDS,GMM,4,3881,0.3881754546824084
MDS,Agglomerative,4,3881,0.3823082148977868
MDS,Spectral,4,3881,0.26706873784476587
MDS,KMeans,5,3881,0.4085807125409109
MDS,GMM,5,3881,0.39559173074908477
MDS,Agglomerative,5,3881,0.3972092312147962
MDS,Spectral,5,3881,0.2564314238424867
MDS,KMeans,6,3881,0.40851026360770426
MDS,GMM,6,3881,0.4052789518214285
MDS,Agglomerative,6,3881,0.401261444095051
MDS,Spectral,6,3881,0.2449862289327451
PCA,KMeans,4,6731,0.4863809316534468
PCA,GMM,4,6731,0.41986029057574326
PCA,Agglomerative,4,6731,0.48765134424796924
PCA,Spectral,4,6731,0.35808749973959464
PCA,KMeans,5,6731,0.5265791069468279
PCA,GMM,5,6731,0.12339455289482867
PCA,Agglomerative,5,6731,0.5521963523374787
PCA,Spectral,5,6731,0.3193613881228527
PCA,KMeans,6,6731,0.5680426055994776
PCA,GMM,6,6731,0.3450114327451788
PCA,Agglomerative,6,6731,0.5639881437960454
PCA,Spectral,6,6731,0.2875621523225612
UMAP,KMeans,4,6731,0.4558519423007965
UMAP,GMM,4,6731,0.4029591977596283
UMAP,Agglomerative,4,6731,0.43696755170822144
UMAP,Spectral,4,6731,0.45304080843925476
UMAP,KMeans,5,6731,0.43807271122932434
UMAP,GMM,5,6731,0.4092690646648407
UMAP,Agglomerative,5,6731,0.45011448860168457
UMAP,Spectral,5,6731,0.4502115249633789
UMAP,KMeans,6,6731,0.4351121783256531
UMAP,GMM,6,6731,0.3936041295528412
UMAP,Agglomerative,6,6731,0.39993909001350403
UMAP,Spectral,6,6731,0.42247432470321655
MDS,KMeans,4,6731,0.37948823350155136
MDS,GMM,4,6731,0.3864098235374127
MDS,Agglomerative,4,6731,0.3340708623570982
MDS,Spectral,4,6731,0.22144045538321058
MDS,KMeans,5,6731,0.4066896905332262
MDS,GMM,5,6731,0.4110844126536415
MDS,Agglomerative,5,6731,0.3737902916963752
MDS,Spectral,5,6731,0.23583422703577883
